,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42343,55,5,14,2,9,0,4,1,0,0,40,38,0
42344,46,2,10,2,2,0,4,1,0,0,40,38,1
42345,59,2,9,2,5,0,4,1,0,0,45,38,0
42346,31,2,14,4,9,1,4,0,0,0,30,38,0
42347,29,2,9,4,6,4,2,0,0,0,30,38,0
42348,34,2,12,4,0,3,2,0,0,0,38,38,0
42349,53,2,16,4,9,4,4,0,0,1408,40,38,0
42350,43,2,10,2,9,0,4,1,0,0,40,38,1
42351,45,2,6,2,6,0,4,1,0,0,40,38,0
42352,29,2,9,4,10,1,4,1,0,0,50,38,0
42353,28,2,13,2,0,0,4,1,15024,0,55,38,1
42354,44,2,12,2,9,0,2,1,0,0,60,38,0
42355,32,2,11,4,9,1,4,0,0,0,38,38,0
42356,29,2,12,4,7,4,2,1,0,625,60,38,0
42357,48,3,16,2,3,0,4,1,0,0,40,38,1
42358,40,1,8,2,3,0,4,1,0,0,40,38,0
42359,23,2,9,2,13,0,4,1,0,0,50,38,0
42360,29,4,9,4,2,1,4,1,0,0,50,38,0
42361,65,2,5,6,11,1,4,0,0,0,38,38,0
42362,58,2,9,2,4,0,4,1,0,0,45,38,0
42363,30,2,11,2,9,0,4,1,0,0,40,38,0
42364,55,2,13,0,11,1,4,0,0,0,8,38,0
42365,42,2,9,2,7,5,2,0,0,0,60,38,0
42366,31,2,13,2,11,0,4,1,0,0,40,38,1
42367,38,0,10,2,0,0,1,1,0,0,40,29,1
42368,53,2,9,4,13,1,4,1,0,0,40,38,0
42369,50,3,10,2,11,0,4,1,99999,0,55,38,1
42370,62,2,9,2,6,0,4,1,0,0,50,38,0
42371,37,2,10,4,2,1,2,1,0,0,40,38,0
42372,56,4,13,2,3,5,4,0,15024,0,40,38,1
42373,21,2,6,4,2,3,4,1,0,0,40,38,0
42374,44,2,12,2,11,0,4,1,0,0,40,38,1
42375,48,2,13,2,3,0,4,1,0,1977,60,38,1
42376,40,1,9,2,10,5,2,0,0,0,75,38,0
42377,70,3,13,0,11,1,4,0,0,0,40,38,0
42378,40,2,4,2,6,0,4,1,0,0,40,38,0
42379,27,1,13,4,9,1,4,0,0,0,35,38,0
42380,26,2,6,2,2,2,4,1,0,0,48,38,0
42381,33,2,13,2,3,0,2,1,0,0,60,38,1
42382,35,2,9,2,9,0,4,1,0,0,50,38,1
42383,42,5,10,0,9,3,4,0,0,0,40,38,0
42384,37,2,9,2,2,0,4,1,0,0,45,38,1
42385,17,2,5,4,2,2,4,1,0,0,40,38,0
42386,40,2,10,0,6,4,4,0,0,0,48,38,0
42387,20,2,10,4,11,3,4,0,0,0,40,38,0
42388,69,2,13,2,9,0,4,1,0,0,7,38,1
42389,32,2,3,2,2,0,4,1,0,0,40,25,0
42390,21,2,10,4,9,3,4,0,0,0,8,38,0
42391,25,2,9,4,12,2,2,0,0,0,35,38,0
42392,17,2,7,4,7,3,4,1,2176,0,20,38,0
42393,40,0,9,2,0,0,4,1,0,0,55,38,1
42394,50,1,10,0,0,3,4,1,0,0,43,38,1
42395,24,2,13,4,9,1,4,1,0,0,40,38,0
42396,23,2,9,4,5,3,4,1,0,0,40,38,0
42397,73,2,4,2,11,0,4,1,0,0,35,38,1
42398,54,2,13,0,9,1,4,0,0,0,36,38,0
42399,68,4,14,2,13,0,4,1,0,0,15,38,0
42400,45,1,12,2,3,0,4,1,0,0,40,38,0
42401,66,2,10,2,3,0,4,1,0,0,40,38,1
42402,32,4,7,0,2,1,4,1,0,0,50,38,0
42403,24,2,9,4,11,3,0,0,0,0,40,38,0
42404,56,2,9,2,11,0,4,1,0,0,45,38,1
42405,50,4,10,2,4,0,4,1,0,0,60,38,1
42406,48,2,9,4,5,1,4,1,0,0,40,38,1
42407,28,2,10,4,13,1,4,1,0,0,50,38,0
42408,49,2,9,0,12,1,4,1,4787,0,40,38,1
42409,59,5,9,6,0,1,4,0,0,0,40,38,0
42410,24,2,11,2,0,5,4,0,0,0,40,38,0
42411,20,2,7,4,5,3,4,1,0,0,39,38,0
42412,56,2,5,2,2,0,4,1,0,0,40,38,0
42413,53,2,6,2,13,0,4,1,0,0,45,38,0
42414,21,2,9,4,7,2,4,0,1055,0,35,38,0
42415,30,2,14,2,9,0,1,1,0,1887,45,19,1
42416,30,1,10,5,0,4,2,0,0,0,40,38,0
42417,31,3,9,2,3,0,4,1,0,0,40,38,1
42418,32,4,9,2,13,0,4,1,0,0,40,38,0
42419,42,1,13,2,9,0,4,1,0,0,40,38,1
42420,31,2,9,2,2,0,4,1,0,0,40,38,0
42421,57,2,7,2,2,0,4,1,0,0,40,38,1
42422,19,2,8,4,2,3,4,1,0,0,15,38,0
42423,19,2,7,4,7,3,4,1,0,0,40,38,0
42424,26,2,11,4,9,1,4,1,0,0,45,38,0
42425,24,2,9,2,11,0,4,1,0,0,20,21,0
42426,41,4,10,2,2,0,4,1,0,0,40,38,0
42427,55,2,10,2,6,0,4,1,0,0,40,38,0
42428,33,2,10,4,0,1,4,0,0,0,40,38,0
42429,25,2,11,2,4,0,4,1,0,0,35,38,0
42430,32,1,11,0,9,4,2,0,0,0,40,38,0
42431,53,2,9,0,13,1,4,1,0,0,40,38,0
42432,37,2,10,0,0,4,4,0,0,0,38,38,0
42433,33,2,13,4,5,2,4,0,0,0,40,25,0
42434,49,2,9,2,12,0,4,1,0,0,50,38,1
42435,52,2,4,2,6,0,4,1,0,0,60,38,0
42436,40,2,13,2,3,0,4,1,0,0,44,38,1
42437,36,2,15,2,0,5,4,0,0,0,15,38,1
42438,41,4,15,2,9,0,4,1,0,0,58,38,1
42439,25,2,9,4,5,1,2,1,0,0,36,38,0
42440,59,2,13,2,11,0,4,1,0,0,40,38,0
42441,56,0,13,2,3,0,2,1,0,0,50,38,0
42442,21,2,9,4,7,2,4,0,0,0,20,38,0
42443,45,2,9,2,13,0,4,1,0,0,70,38,0
42444,18,2,9,4,5,3,4,1,0,0,12,38,0
42445,20,2,10,4,9,2,4,1,0,0,12,38,0
42446,42,2,12,4,3,1,4,1,0,0,45,38,0
42447,41,2,9,2,2,0,4,1,0,0,40,38,1
42448,40,2,9,2,2,0,4,1,0,1902,45,38,1
42449,28,0,10,4,0,1,2,0,0,0,72,38,0
42450,47,1,9,6,3,4,4,0,0,0,40,38,0
42451,31,2,7,2,2,0,4,1,0,0,40,38,0
42452,56,2,14,2,9,0,4,1,0,0,60,38,0
42453,34,2,16,2,9,0,4,1,0,0,50,38,1
42454,49,2,14,2,9,0,4,1,0,0,42,38,1
42455,63,2,12,2,3,0,4,1,0,0,40,38,1
42456,38,2,3,2,6,0,4,1,0,0,48,25,0
42457,44,2,16,2,9,0,4,1,0,0,20,38,0
42458,56,2,9,2,11,0,4,1,0,1977,40,38,1
42459,30,2,10,2,6,0,4,1,0,0,40,38,0
42460,38,3,14,2,3,0,4,1,0,0,60,38,1
42461,51,1,5,2,7,5,4,0,0,0,38,32,0
42462,30,2,13,2,9,0,4,1,0,0,40,38,1
42463,56,2,11,4,4,1,4,1,0,0,70,38,0
42464,50,2,7,0,7,4,4,0,0,0,40,38,0
42465,54,1,9,2,2,0,4,1,0,0,45,38,0
42466,46,2,9,2,3,0,2,1,0,0,40,38,1
42467,27,2,9,2,3,0,4,1,0,0,40,38,0
42468,46,2,13,4,3,1,1,1,0,0,40,29,0
42469,60,0,9,2,13,0,2,1,0,0,40,38,0
42470,42,1,10,2,10,0,2,1,0,0,40,38,1
42471,36,2,6,5,5,4,4,0,0,0,40,38,0
42472,30,2,9,1,6,0,2,1,0,0,40,38,0
42473,43,2,14,0,3,1,4,0,0,0,50,38,0
42474,29,2,10,2,2,0,4,1,0,0,40,38,0
42475,22,2,10,4,7,3,4,0,0,1741,30,38,0
42476,46,2,9,2,0,0,4,1,0,0,40,38,0
42477,44,0,13,2,9,0,4,1,0,0,45,38,1
42478,30,3,13,4,3,1,4,1,0,2258,45,38,0
42479,17,2,7,4,7,3,2,1,0,0,18,38,0
42480,23,2,7,4,2,1,4,0,0,0,40,38,0
42481,34,4,9,2,4,0,4,1,0,0,50,38,0
42482,33,2,7,5,3,4,4,0,0,0,30,38,0
42483,24,2,13,4,3,3,4,0,0,0,37,38,0
42484,32,2,10,2,0,0,4,1,0,0,40,38,0
42485,41,2,13,2,9,0,4,1,0,0,40,38,1
42486,44,2,13,5,3,1,4,1,0,0,38,38,0
42487,48,4,13,2,3,0,4,1,0,0,60,38,0
42488,36,1,10,2,9,0,2,1,0,1887,40,22,1
42489,39,2,13,2,9,0,1,1,0,0,45,2,1
42490,34,2,9,2,7,0,2,1,0,0,36,38,0
42491,35,2,14,4,9,1,4,0,0,0,40,38,0
42492,30,4,10,4,2,3,4,1,0,0,30,38,0
42493,33,2,9,4,12,1,4,0,0,0,50,38,0
42494,30,1,14,0,9,4,4,0,0,0,65,38,0
42495,45,2,9,0,7,1,4,0,0,0,40,38,0
42496,37,2,9,2,2,0,0,1,0,0,40,38,0
42497,36,2,10,4,0,3,0,0,0,0,40,38,0
42498,31,2,12,4,12,3,4,1,0,0,45,38,0
42499,38,2,6,2,13,0,4,1,3103,0,40,38,1
42500,32,2,13,2,2,0,1,1,0,0,45,18,0
42501,23,2,10,4,0,3,4,0,0,0,24,38,0
42502,22,2,10,4,11,3,4,1,0,0,40,38,0
42503,38,4,9,2,4,0,4,1,0,0,50,38,0
42504,40,2,13,2,2,0,4,1,0,0,50,38,1
42505,38,2,9,2,6,0,4,1,0,0,40,38,1
42506,29,2,7,2,5,3,2,1,0,0,20,38,0
42507,52,4,9,0,3,4,4,0,0,0,99,38,1
42508,52,4,13,2,11,0,4,1,0,0,40,38,1
42509,44,2,9,4,11,1,4,0,10520,0,50,38,1
42510,25,2,4,4,8,2,4,0,0,0,40,12,0
42511,25,5,13,3,5,1,4,0,0,1719,15,38,0
42512,33,2,9,2,6,0,4,1,0,0,40,38,0
42513,56,2,2,2,6,0,2,1,0,0,40,5,0
42514,24,2,10,4,11,1,4,1,0,0,25,38,0
42515,58,2,9,0,11,1,4,0,0,0,24,38,0
42516,33,2,14,4,0,1,4,0,0,0,40,38,0
42517,20,3,10,2,6,0,4,1,0,0,40,38,0
42518,55,2,13,0,3,1,4,0,0,1876,40,38,0
42519,22,2,2,4,7,2,4,1,0,0,40,7,0
42520,38,2,9,4,6,1,4,0,0,0,40,38,0
42521,19,2,10,4,0,3,4,1,0,0,50,38,0
42522,20,2,9,4,9,3,4,0,0,0,35,38,0
42523,24,2,10,4,7,1,4,1,0,0,24,38,0
42524,30,1,9,2,10,0,4,1,0,0,40,38,1
42525,25,2,13,4,0,1,4,0,0,0,40,38,0
42526,21,2,9,4,7,2,0,1,0,0,40,25,0
42527,42,2,9,0,2,1,4,1,0,0,40,38,0
42528,53,4,10,2,6,0,4,1,0,0,30,38,0
42529,38,4,13,2,9,0,4,1,0,0,50,38,0
42530,40,5,10,2,10,0,4,1,0,0,40,38,0
42531,51,2,9,2,5,0,4,1,0,0,40,38,0
42532,36,0,11,2,9,5,4,0,0,0,45,38,1
42533,21,2,10,4,12,3,4,0,0,0,25,38,0
42534,49,4,13,0,4,1,4,1,0,0,65,38,0
42535,52,2,9,6,0,2,2,0,0,0,40,38,0
42536,33,4,15,2,9,5,4,0,0,0,55,38,1
42537,27,2,13,4,12,3,4,0,0,0,40,25,0
42538,45,1,14,2,9,0,4,1,0,0,40,21,1
42539,27,2,10,4,11,2,4,1,0,0,40,38,0
42540,41,2,2,2,7,0,4,1,0,0,43,25,0
42541,30,1,9,2,7,0,4,1,0,0,40,38,0
42542,24,2,10,2,11,0,4,1,0,2057,45,38,0
42543,35,2,9,2,2,0,4,1,0,0,60,38,1
42544,48,0,10,3,3,1,4,0,0,0,40,38,0
42545,42,3,15,2,9,0,4,1,99999,0,99,38,1
42546,46,2,6,2,6,0,4,1,0,0,40,38,1
42547,24,0,10,4,0,1,2,0,0,0,41,38,0
42548,39,2,13,2,9,5,4,0,0,0,30,38,1
42549,27,2,10,4,3,1,4,1,0,0,40,38,0
42550,41,2,9,0,7,1,4,0,0,0,30,38,0
42551,46,2,16,0,9,1,1,1,0,0,40,18,1
42552,44,2,14,2,11,0,4,1,0,0,50,38,1
42553,43,2,9,2,5,5,4,0,0,0,48,38,1
42554,31,2,14,2,11,5,1,0,0,0,25,23,1
42555,17,2,6,4,5,3,4,1,0,0,15,38,0
42556,31,2,10,2,12,0,4,1,0,0,40,38,1
42557,38,2,14,2,9,5,4,0,0,1977,20,38,1
42558,38,2,10,4,7,1,4,1,0,0,50,11,0
42559,69,1,6,2,0,5,4,0,0,0,17,38,0
42560,60,0,13,2,9,0,4,1,0,0,40,38,1
42561,34,2,14,2,6,0,4,1,0,0,40,30,1
42562,50,2,13,2,0,0,4,1,15024,0,40,38,1
42563,31,2,9,4,5,2,2,1,0,0,40,38,0
42564,26,2,13,2,11,1,1,0,0,1977,75,0,1
42565,36,2,10,2,11,0,4,1,15024,0,40,38,1
42566,23,2,9,4,2,4,4,1,0,0,40,38,0
42567,17,2,7,4,7,3,4,0,0,0,20,38,0
42568,30,2,10,2,7,5,1,0,0,0,40,37,0
42569,54,2,9,0,0,4,4,0,0,0,40,38,0
42570,35,2,9,2,6,0,0,1,0,0,40,38,0
42571,58,2,4,0,6,4,4,0,0,0,40,38,0
42572,33,2,10,4,7,1,4,1,0,0,34,38,0
42573,30,2,9,4,3,1,4,1,0,0,40,32,0
42574,21,2,7,4,5,3,4,1,0,0,45,38,0
42575,26,2,9,2,5,2,4,1,0,0,40,38,0
42576,29,2,9,4,5,1,4,1,0,0,40,38,0
42577,45,2,8,2,13,0,2,1,0,0,40,38,0
42578,40,1,14,2,3,0,2,1,0,0,55,38,1
42579,31,2,9,0,11,1,4,0,0,0,34,38,0
42580,47,2,14,2,9,5,4,0,0,0,40,38,1
42581,45,4,9,2,4,0,4,1,0,0,70,38,0
42582,30,2,14,2,3,0,4,1,0,0,50,38,1
42583,52,3,13,2,11,0,4,1,0,0,60,38,1
42584,68,2,9,2,10,0,4,1,0,0,40,33,0
42585,66,4,13,2,11,0,4,1,0,0,20,38,0
42586,26,2,13,4,11,1,4,1,0,0,40,38,0
42587,43,2,10,2,2,0,4,1,0,0,40,38,1
42588,36,2,14,2,3,0,4,1,0,0,35,38,0
42589,20,5,10,4,0,3,4,0,0,0,10,38,0
42590,53,3,9,2,2,0,4,1,0,0,80,11,0
42591,30,2,13,2,12,0,4,1,7688,0,40,38,1
42592,38,2,14,2,3,0,4,1,15024,0,45,38,1
42593,21,2,10,4,7,3,4,0,0,0,20,38,0
42594,47,1,13,4,9,1,4,0,0,0,50,38,0
42595,61,2,9,0,12,1,4,0,0,0,40,38,0
42596,49,0,13,2,9,0,4,1,0,0,40,38,0
42597,44,2,14,2,0,0,4,1,0,0,50,38,0
42598,23,2,9,4,0,1,4,1,0,0,40,38,0
42599,49,4,10,2,11,0,4,1,0,0,25,38,0
42600,56,0,9,0,0,1,4,0,0,0,40,38,0
42601,62,2,14,6,3,1,4,0,0,0,35,38,0
42602,77,2,9,6,3,1,4,0,0,0,40,38,1
42603,34,2,6,4,5,2,4,1,0,0,40,38,0
42604,33,1,9,2,5,0,2,1,0,0,40,38,0
42605,25,2,11,4,2,3,4,1,0,0,40,38,0
42606,33,2,5,2,13,0,4,1,0,0,50,3,0
42607,21,2,9,4,0,3,4,0,0,0,40,38,0
42608,51,2,3,5,7,4,2,0,0,0,40,33,0
42609,45,2,13,2,9,0,4,1,15024,0,40,38,1
42610,35,2,13,2,3,0,4,1,15024,0,45,38,1
42611,33,2,10,2,13,0,2,1,7298,0,50,38,1
42612,28,2,9,4,6,3,2,0,0,1602,25,38,0
42613,58,4,13,2,3,0,4,1,0,0,55,38,1
42614,64,4,9,2,9,0,4,1,0,0,60,38,1
42615,37,2,9,2,7,2,2,0,0,0,35,38,0
42616,28,2,9,4,7,1,4,0,0,0,30,38,0
42617,22,2,10,4,11,3,4,0,0,0,25,38,0
42618,59,2,9,0,0,1,4,0,0,0,40,38,0
42619,35,2,6,0,5,4,4,0,0,0,60,38,0
42620,46,2,13,4,5,1,4,1,0,0,40,38,0
42621,31,2,13,4,0,1,1,0,0,0,40,34,0
42622,23,0,9,4,1,3,4,1,0,0,40,38,0
42623,76,2,15,2,9,0,4,1,9386,0,25,38,1
42624,46,0,13,2,0,0,4,1,0,0,40,38,1
42625,50,2,9,2,5,0,4,1,0,0,30,38,0
42626,26,2,12,2,2,0,4,1,5013,0,50,38,0
42627,19,2,9,4,0,3,4,0,0,0,24,38,0
42628,35,2,9,0,2,1,4,1,0,0,56,38,0
42629,61,2,7,2,10,0,4,1,0,0,36,38,0
42630,41,2,13,4,3,3,4,1,0,0,40,38,0
42631,31,2,13,2,9,0,4,1,7688,0,40,38,1
42632,32,2,9,4,3,1,4,1,0,0,40,3,0
42633,41,5,14,2,3,0,4,1,0,0,50,38,1
42634,38,2,9,4,9,1,4,1,0,0,60,38,0
42635,58,0,13,6,9,4,0,0,0,0,40,38,0
42636,62,2,5,6,6,1,4,0,0,0,35,38,0
42637,25,4,9,0,7,4,4,0,0,0,40,38,0
42638,34,1,14,0,9,1,3,0,0,0,40,38,0
42639,23,2,12,4,11,3,4,0,0,0,12,38,0
42640,36,2,9,0,5,1,4,1,0,0,40,25,0
42641,47,1,10,0,2,1,4,1,0,0,40,38,0
42642,46,2,4,2,11,5,4,0,0,0,30,38,0
42643,23,2,9,5,7,4,4,0,0,0,40,38,0
42644,28,2,13,5,11,1,4,1,0,0,42,38,0
42645,23,2,13,2,11,0,4,1,0,0,45,38,0
42646,31,2,10,2,0,0,4,1,0,0,45,38,1
42647,49,0,9,2,0,5,2,0,0,0,40,38,1
42648,33,2,10,2,6,0,4,1,5013,0,40,38,0
42649,27,2,10,2,2,0,4,1,0,2057,49,38,0
42650,33,2,3,2,6,0,4,1,0,0,40,25,0
42651,35,1,13,0,9,4,4,0,5721,0,40,38,0
42652,19,2,10,4,5,3,4,1,0,0,16,38,0
42653,31,2,9,2,11,0,4,1,0,0,40,38,0
42654,55,2,10,0,7,1,2,0,0,0,40,38,0
42655,33,2,9,4,11,3,4,0,0,0,40,38,0
42656,19,5,10,4,7,3,2,1,0,0,35,38,0
42657,25,2,7,0,6,1,4,1,0,0,40,38,0
42658,38,2,9,2,7,5,4,0,0,0,10,38,0
42659,39,2,13,2,3,0,4,1,15024,0,40,38,1
42660,43,2,9,4,0,4,2,0,0,0,40,38,0
42661,30,2,9,4,9,1,4,1,0,0,35,38,0
42662,41,2,5,2,6,0,4,1,0,0,40,25,0
42663,60,2,9,0,2,1,4,0,0,0,40,38,0
42664,38,3,13,2,2,0,4,1,15024,0,35,38,1
42665,20,2,9,4,11,3,4,0,0,0,30,38,0
42666,34,2,10,0,0,4,4,1,0,0,40,38,0
42667,17,2,6,3,7,2,4,1,0,0,40,38,0
42668,45,2,13,2,3,0,4,1,0,0,45,38,1
42669,31,2,14,0,3,1,4,0,0,0,40,38,0
42670,54,1,10,2,0,5,2,0,0,0,55,38,1
42671,41,4,9,2,0,0,2,1,0,0,30,38,0
42672,19,2,9,4,7,4,4,0,0,0,40,38,0
42673,51,2,9,0,0,4,4,0,0,0,40,38,0
42674,42,4,9,3,2,1,4,0,0,0,40,38,0
42675,63,1,4,2,2,0,4,1,0,0,40,38,0
42676,35,2,9,2,8,2,4,0,0,0,20,3,0
42677,19,2,10,4,11,3,4,1,0,0,15,38,0
42678,29,2,10,4,0,1,4,1,0,0,40,38,0
42679,58,2,9,5,7,1,4,0,2907,0,43,38,0
42680,37,4,13,0,7,4,4,0,0,0,48,38,0
42681,28,2,13,2,11,0,4,1,0,0,40,38,1
42682,52,2,3,2,2,0,4,1,0,2002,45,38,0
42683,51,2,8,5,13,1,2,1,0,0,40,38,0
42684,28,2,10,2,0,0,4,1,0,0,40,38,0
42685,43,2,10,4,7,1,4,1,0,0,40,38,0
42686,32,2,13,2,2,5,4,0,0,0,40,38,1
42687,40,2,10,0,3,1,4,0,0,0,40,38,1
42688,35,2,4,2,0,0,4,1,0,0,40,21,0
42689,44,0,10,0,0,4,2,1,0,0,40,38,0
42690,56,2,10,2,7,0,4,1,0,0,45,38,1
42691,44,2,10,2,8,0,4,1,0,0,2,38,0
42692,27,2,10,4,7,1,4,1,0,0,38,38,0
42693,52,1,13,4,9,1,2,0,0,0,40,38,0
42694,27,5,13,4,0,1,4,0,0,0,40,38,0
42695,35,3,12,2,2,0,4,1,0,0,80,38,1
42696,32,2,10,4,2,1,4,1,0,0,40,38,0
42697,34,2,10,4,6,3,4,1,0,0,86,38,1
42698,34,2,9,4,6,1,4,1,0,0,40,38,0
42699,31,2,10,0,0,1,4,0,0,0,40,38,0
42700,55,0,13,3,3,1,2,1,0,0,40,38,1
42701,45,2,9,0,3,4,4,0,0,0,38,38,0
42702,43,2,13,2,11,0,4,1,0,0,40,38,1
42703,38,5,13,2,0,0,3,1,0,0,40,38,1
42704,56,2,5,5,7,4,2,0,0,0,40,38,0
42705,40,2,12,2,10,0,4,1,0,0,60,38,0
42706,55,4,9,2,3,5,4,0,0,0,40,38,0
42707,52,2,15,0,9,4,4,0,25236,0,44,38,1
42708,19,1,9,4,10,3,4,0,0,0,36,38,0
42709,19,2,9,2,2,0,4,1,0,0,35,38,0
42710,48,2,9,2,11,0,4,1,0,0,48,38,0
42711,29,2,11,4,12,3,2,1,0,1974,40,38,0
42712,54,2,10,6,11,4,4,0,0,0,20,38,0
42713,26,2,10,2,11,0,4,1,0,0,40,38,1
42714,58,2,10,2,11,0,4,1,0,0,60,38,1
42715,37,3,15,2,9,0,4,1,0,0,50,38,1
42716,41,2,9,2,13,0,2,1,0,0,40,38,0
42717,65,2,10,6,6,1,4,0,0,0,20,38,0
42718,43,2,4,2,5,0,2,1,0,0,40,38,0
42719,33,2,13,2,11,0,4,1,0,1977,40,38,1
42720,55,0,9,2,0,0,4,1,0,0,46,38,1
42721,32,2,9,2,11,0,4,1,0,0,46,38,1
42722,56,4,9,2,2,0,4,1,0,0,40,38,0
42723,29,2,11,4,2,3,4,1,0,0,40,38,0
42724,34,5,9,4,7,3,4,0,0,0,20,38,0
42725,39,4,9,4,3,1,2,1,0,0,50,38,0
42726,56,1,9,2,2,0,4,1,0,0,40,38,0
42727,33,2,13,4,0,3,4,0,0,0,10,38,0
42728,51,2,1,4,6,1,4,1,0,0,30,38,0
42729,47,2,13,2,2,0,4,1,0,0,50,38,1
42730,22,2,9,4,5,4,4,1,0,0,40,38,0
42731,58,1,9,2,5,0,1,1,0,0,80,29,1
42732,25,2,9,2,2,0,4,1,0,0,40,38,0
42733,34,2,9,2,2,0,4,1,0,0,40,38,1
42734,35,2,9,0,12,4,0,0,0,0,40,38,0
42735,36,2,10,2,2,0,4,1,0,0,40,38,1
42736,41,2,9,0,5,4,4,0,0,0,60,38,0
42737,46,2,13,2,9,0,4,1,0,0,50,38,1
42738,38,4,13,0,9,1,4,1,27828,0,35,38,1
42739,47,2,13,4,12,1,4,1,27828,0,38,38,1
42740,43,4,1,2,13,0,2,1,0,0,40,13,0
42741,39,2,9,2,13,0,2,1,0,0,45,38,1
42742,29,2,13,4,9,1,4,1,8614,0,40,38,1
42743,47,2,13,3,3,1,4,0,27828,0,60,38,1
42744,37,2,10,4,3,1,4,1,0,0,40,38,0
42745,19,2,10,4,3,1,4,0,0,0,30,38,0
42746,67,2,5,0,0,2,4,0,0,0,20,38,0
42747,40,2,13,2,3,0,4,1,7688,0,40,38,1
42748,53,1,9,2,2,0,4,1,0,0,40,38,0
42749,31,2,9,2,13,0,2,1,0,0,37,38,0
42750,56,2,9,0,10,3,4,1,4101,0,38,38,0
42751,47,2,9,0,11,1,4,0,0,0,40,38,0
42752,37,2,9,2,11,0,4,1,0,0,50,38,0
42753,31,2,9,2,11,0,4,1,0,1977,40,38,1
42754,44,2,10,5,2,4,4,0,0,0,55,38,0
42755,33,2,10,2,3,0,4,1,7298,0,40,38,1
42756,22,2,10,4,0,3,4,1,0,0,35,38,0
42757,52,2,8,5,6,4,2,1,0,0,40,38,0
42758,33,2,13,4,11,3,4,1,3325,0,43,38,0
42759,31,2,11,2,2,0,4,1,0,0,40,38,0
42760,75,1,9,2,7,0,4,1,0,2467,40,1,0
42761,50,2,9,4,0,1,4,1,0,0,40,38,0
42762,36,2,9,2,2,0,4,1,0,0,40,21,0
42763,58,1,11,6,0,1,4,0,0,0,40,38,0
42764,20,3,5,4,2,4,4,1,0,625,40,38,0
42765,36,5,10,5,9,4,4,0,0,0,32,38,0
42766,26,2,12,2,0,5,4,0,0,0,40,38,0
42767,58,1,14,4,3,1,0,0,0,0,40,38,0
42768,57,2,9,2,0,5,4,0,0,0,45,38,0
42769,46,3,14,4,3,1,4,1,0,1564,50,38,1
42770,42,4,15,2,9,0,4,1,0,0,40,4,1
42771,34,2,10,2,5,0,4,1,0,0,40,38,1
42772,57,2,10,2,13,0,4,1,0,0,50,38,0
42773,35,5,13,2,10,0,4,1,0,0,40,38,0
42774,36,1,10,4,10,1,4,1,0,0,56,38,0
42775,46,2,13,2,11,0,4,1,0,1672,40,38,0
42776,39,2,9,2,13,0,4,1,0,0,50,38,0
42777,25,3,9,4,6,1,4,1,0,0,65,38,0
42778,43,2,10,2,6,0,4,1,0,0,40,38,1
42779,26,2,7,5,7,4,2,1,0,0,40,38,0
42780,46,1,14,2,3,0,4,1,0,1902,60,38,1
42781,27,2,9,2,2,0,4,1,0,0,40,38,0
42782,35,2,9,2,2,0,4,1,0,0,40,38,0
42783,68,4,9,4,11,1,4,1,0,0,24,38,1
42784,52,2,10,0,12,1,4,0,0,0,36,38,0
42785,26,2,11,4,3,1,4,1,0,0,50,38,0
42786,27,2,10,2,2,0,4,1,0,0,46,38,0
42787,52,2,14,2,11,0,4,1,15024,0,40,38,1
42788,54,2,4,0,0,1,4,0,0,0,40,38,0
42789,29,2,9,4,13,4,4,1,0,0,40,38,0
42790,39,2,10,2,11,5,4,0,0,0,40,38,0
42791,38,2,10,2,3,0,4,1,0,0,45,38,1
42792,19,2,9,4,13,3,4,1,0,0,30,38,0
42793,22,2,10,4,2,3,4,1,0,0,40,38,0
42794,58,2,10,2,11,0,4,1,0,1977,60,38,1
42795,39,2,12,0,0,4,2,0,0,0,40,38,0
42796,20,5,10,4,9,3,4,1,0,0,40,38,0
42797,26,2,10,4,0,3,4,0,0,0,40,38,0
42798,22,2,9,4,7,1,4,1,0,0,45,38,0
42799,31,5,11,0,10,1,4,1,0,0,40,38,0
42800,42,2,13,2,11,0,4,1,0,0,40,38,1
42801,53,1,9,4,7,1,2,1,0,0,40,38,0
42802,32,2,9,2,2,0,4,1,0,0,40,38,0
42803,33,2,9,5,7,2,2,0,0,0,40,38,0
42804,36,2,14,2,9,5,4,0,0,0,40,38,1
42805,39,2,9,2,6,0,4,1,0,0,40,38,0
42806,33,2,10,4,0,1,4,1,0,0,40,38,0
42807,33,2,9,4,2,3,4,1,0,0,35,38,0
42808,47,2,13,4,11,2,4,0,0,0,40,38,0
42809,31,2,11,2,12,0,4,1,0,0,40,38,0
42810,18,2,8,4,11,2,4,0,0,0,16,38,0
42811,51,2,9,0,11,4,4,1,0,0,16,38,0
42812,34,5,13,5,3,4,2,0,0,0,38,38,0
42813,39,2,10,4,5,4,2,0,0,0,48,38,0
42814,42,2,10,2,2,0,4,1,7298,0,35,38,1
42815,27,2,3,2,2,0,4,1,0,0,40,25,0
42816,33,2,15,4,9,1,4,0,0,0,40,38,0
42817,27,2,10,2,10,0,4,1,0,0,40,38,0
42818,45,3,13,2,3,0,4,1,0,0,50,38,1
42819,19,2,9,4,11,3,1,1,0,0,20,29,0
42820,40,5,9,2,3,5,4,0,0,0,40,38,1
